5354	100
19951052	19961197	1	2	0	1
19951654	19961197	1	1	0	1
19961289	19962231	1	2	0	1
19961289	19962525	1	2	0	1
19962815	19963564	1	2	1	1
19963759	19964166	1	2	2	1
19964299	19968534	1	2	1	1
19970743	19971214	2	1	1	2
19971335	19971884	2	0	0	2
19971971	19972356	2	0	3	2
19972411	19972735	2	0	1	2
19972827	19972923	2	0	3	2
19973036	19973117	2	0	3	2
19973317	19973641	2	1	1	2
19973793	19974110	2	0	1	2
19974239	19975684	2	1	2	2
19975757	19976704	2	1	2	2
19976723	19977413	2	0	2	2
19977586	19977956	2	0	2	2
19978075	19978895	2	1	2	2
19979080	19979741	2	1	1	2
19980242	19981209	2	1	3	2
19981737	19981931	2	2	2	2
19982091	19990583	2	1	4	2
19990812	20010453	2	0	3	2
20010508	20016587	2	1	3	2
20017192	20019179	1	2	0	1
20017192	20036758	1	3	0	1
20019299	20036758	1	2	0	1
20021134	20036758	1	1	0	1
20021246	20036758	1	2	0	1
20021298	20036758	1	2	0	1
20036854	20043353	1	3	1	1
20037094	20043353	1	3	1	1
20043443	20052463	1	1	1	1
20052584	20053358	1	2	1	1
20052584	20053435	1	2	2	1
20052584	20055941	1	2	0	1
20052584	20061528	1	2	1	1
20052584	20063336	1	2	1	1
20053551	20055941	1	2	0	1
20053551	20063336	1	2	1	1
20056013	20061494	1	3	1	1
20056013	20061528	1	3	1	1
20056013	20063336	1	3	1	1
20056013	20064540	1	3	0	1
20061681	20063336	3	2	2	1
20061683	20063336	1	0	1	1
20061706	20063336	1	1	1	1
20063442	20064540	1	3	0	1
20063598	20064540	1	1	0	1
20080383	20085685	1	3	4	1
20086683	20087160	1	2	1	1
20087321	20089667	1	0	2	1
20089811	20089974	1	1	0	1
20090258	20091433	1	1	0	1
20091632	20091867	1	2	0	1
20091970	20092807	1	1	0	1
20091970	20094711	1	1	0	1
20092907	20094711	1	1	0	1
20094795	20106175	1	2	0	1
20106277	20106590	1	4	0	1
20106698	20107269	1	0	5	1
20107398	20108888	1	3	1	1
20109003	20110023	1	1	1	1
20112794	20112909	2	0	0	2
20112816	20112909	2	0	0	2
20113007	20113116	2	0	0	2
20113234	20113430	2	0	1	2
20113507	20113684	2	0	1	2
20113561	20113684	2	1	1	2
20113808	20114572	2	2	4	2
20114685	20114759	2	0	1	2
20114876	20114963	2	0	4	2
20115079	20115264	2	2	1	2
20115447	20115670	2	0	4	2
20115780	20116036	2	1	0	2
20116430	20119011	1	2	1	1
20116612	20116881	2	1	2	2
20116972	20117095	2	1	3	2
20117664	20119011	1	2	1	1
20118313	20119011	3	2	1	1
20119149	20122262	1	0	1	1
20122421	20125306	1	0	0	1
20125436	20126301	1	0	0	1
20126368	20126950	1	2	0	1
20126368	20126953	1	2	1	1
20132051	20139192	1	0	3	1
20139315	20139476	1	2	0	1
20139635	20139718	1	2	1	1
20139892	20140113	1	0	0	1
20140217	20140615	1	3	3	1
20140708	20140869	1	1	2	1
20141012	20141215	1	2	0	1
20141337	20141419	1	1	0	1
20141530	20142754	1	3	2	1
20143756	20145227	1	2	1	1
20143756	20147019	1	2	1	1
20148800	20148873	2	1	1	2
20148924	20149185	2	0	1	2
20149244	20149410	2	1	3	2
20149476	20149579	2	0	1	2
20149640	20149722	2	3	2	2
20149780	20149953	2	0	3	2
20150059	20150141	2	0	1	2
20150250	20150466	2	0	1	2
20199251	20200053	2	1	2	2
20201326	20204331	2	0	3	2
20204499	20204651	4	1	2	2
20243110	20268069	2	1	2	2
20314824	20315334	2	1	3	2
20315476	20316117	2	1	2	2
20316219	20319637	2	0	2	2
20319799	20319877	2	0	3	2
20341055	20341522	1	2	2	1
20341548	20344492	1	1	0	1
20344580	20349484	1	2	0	1
20349551	20351553	1	2	0	1
20351616	20352080	1	1	2	1
20394334	20394561	1	1	1	1
20394334	20395331	1	1	0	1
20394662	20395331	1	3	0	1
20394662	20400630	1	3	1	1
20395418	20399593	1	2	0	1
20395418	20400630	1	2	1	1
20399690	20400630	1	4	1	1
20400758	20401275	1	2	1	1
20401372	20405375	1	3	0	1
20426282	20427396	2	0	1	2
20427550	20429223	2	0	2	2
20429340	20429534	2	1	1	2
20429355	20429534	2	0	1	2
20429653	20429728	2	0	2	2
20429833	20430427	2	0	0	2
20430557	20430688	2	3	1	2
20430908	20431016	2	2	1	2
20431537	20431743	2	0	0	2
20431846	20431928	2	0	1	2
20431988	20437580	2	0	1	2
20442438	20446441	2	3	3	2
20446676	20457806	2	2	2	2
20458000	20464856	2	3	2	2
20465576	20471348	2	0	3	2
20465576	20488983	2	0	3	2
20471515	20488983	2	0	3	2
20489244	20495758	2	1	3	2
20507735	20537115	1	1	0	1
20507746	20537115	1	0	0	1
20508444	20537115	1	0	0	1
20537204	20551434	1	1	1	1
20551487	20553143	1	0	0	1
20553174	20554934	1	1	0	1
20553174	20564448	1	1	0	1
20555148	20564448	1	0	0	1
20564688	20566465	1	2	0	1
20566817	20568519	1	0	2	1
20568631	20575111	1	2	0	1
20568631	20582609	1	5	2	1
20568631	20582660	1	3	3	1
20575232	20582609	1	3	2	1
20582747	20582838	1	3	0	1
20582967	20583111	1	1	0	1
20583247	20583328	1	2	0	1
20583393	20584357	1	1	3	1
20584425	20584853	1	1	0	1
20585015	20585099	1	0	1	1
20585267	20585726	1	1	0	1
20585826	20586566	1	1	0	1
20702306	20702584	1	2	1	1
20702709	20703004	1	1	0	1
20703122	20703466	1	2	0	1
20703524	20703631	1	3	1	1
20703692	20703966	1	4	3	1
20704040	20704186	1	0	1	1
20704228	20704309	1	3	1	1
20708098	20709294	2	1	3	2
20709379	20709906	2	1	0	2
20709997	20710697	2	1	1	2
20710858	20711339	2	0	1	2
20711461	20712484	2	1	3	2
20712611	20712691	2	0	1	2
20712797	20713279	2	1	3	2
20713390	20714456	2	3	2	2
20714528	20714626	2	0	2	2
20714700	20717706	2	1	1	2
20717778	20718691	2	1	0	2
20718822	20721296	2	0	0	2
20721418	20726486	2	0	2	2
20726541	20727228	2	1	1	2
20727397	20727772	2	0	2	2
20727864	20729311	2	2	2	2
20729506	20729630	2	1	1	2
20729711	20729890	2	1	2	2
20730011	20732969	2	0	3	2
20733098	20733734	2	0	2	2
20733843	20734041	2	1	0	2
20734194	20734393	2	0	0	2
20734553	20742226	2	0	1	2
20742355	20742606	2	0	2	2
20742764	20744626	2	3	2	2
20742764	20747581	2	2	1	2
20744720	20747581	2	1	1	2
20747702	20749903	2	1	3	2
20749994	20751291	2	0	2	2
20751376	20751672	2	1	0	2
20751755	20752901	2	2	0	2
20753027	20753108	2	1	0	2
20753180	20761302	2	1	1	2
20761386	20764815	2	1	2	2
20764950	20765098	2	1	0	2
20765236	20765583	2	1	3	2
20765693	20793191	2	0	1	2
20774145	20779295	1	2	0	1
20780201	20783970	1	2	1	1
20784245	20786002	1	2	0	1
20786148	20786873	1	1	0	1
20793243	20796144	2	1	2	2
20796314	20798582	2	1	2	2
20798687	20799091	2	0	0	2
20799276	20799669	2	1	0	2
20799766	20801971	2	3	3	2
20802105	20803189	2	0	3	2
20803320	20804298	2	1	5	2
20804400	20804972	2	3	1	2
20805165	20807360	2	0	1	2
20807458	20810965	2	1	2	2
20807458	20813356	2	1	1	2
20811032	20813356	2	2	1	2
20813506	20818481	2	0	2	2
20818549	20819639	2	2	4	2
20819900	20820537	2	0	2	2
20820611	20824324	2	0	2	2
20824414	20834560	2	2	2	2
20834655	20838613	2	0	2	2
20838731	20858568	2	2	2	2
20859347	20870335	1	2	1	1
20870533	20881047	1	2	0	1
20881134	20883469	1	2	0	1
20883569	20887677	1	2	0	1
20918245	20933777	1	2	3	1
20934244	20949709	1	2	2	1
20951265	20953204	1	0	0	1
20957486	20964389	1	2	1	1
20965207	20967803	1	3	2	1
20967303	20967803	1	2	2	1
20967975	20973287	1	2	1	1
20967975	20973305	1	3	0	1
20973520	20973756	1	0	1	1
20973520	20974061	1	0	1	1
20973867	20974061	1	2	1	1
20974172	20974250	1	3	3	1
20974296	20974523	1	3	1	1
20974621	20974702	1	3	2	1
20974816	20975690	1	2	0	1
20975778	20976213	1	3	2	1
20976306	20976406	1	3	0	1
20976538	20976649	1	1	1	1
20976766	20976865	1	2	0	1
20976938	20977030	1	2	0	1
20977095	20977698	1	1	3	1
20977776	20977886	1	2	0	1
20978005	20979269	1	1	1	1
20979369	20979625	1	1	1	1
20979702	20980018	1	0	0	1
20980124	20980745	1	0	1	1
20980124	20980990	1	0	1	1
20980767	20980990	1	0	1	1
20982571	20983025	1	1	1	1
20983089	20985839	1	1	1	1
20985897	20987502	1	3	1	1
20987583	20988008	1	1	1	1
20988118	20988787	1	1	2	1
20988872	20989623	1	3	2	1
20989682	20990384	1	2	3	1
20990525	20991626	1	0	3	1
20991829	20992212	1	2	2	1
20992369	20992792	1	2	0	1
20992904	20993660	1	3	0	1
20993754	20993922	1	2	0	1
20994019	20994102	1	3	0	1
20994269	20994556	1	2	1	1
20994727	20994868	1	2	1	1
20995026	20995744	1	1	1	1
20995872	20995961	1	3	0	1
20996112	20996694	3	0	0	1
20996801	20996884	1	5	0	1
20996966	20997230	1	2	3	1
21000432	21000645	2	0	1	2
21000787	21001254	2	0	3	2
21001411	21001830	2	0	7	2
21001911	21002084	2	0	0	2
21002829	21002916	1	2	0	1
21002829	21008665	1	3	0	1
21009453	21011382	2	1	3	2
21011590	21013780	2	0	3	2
21015260	21015940	1	0	2	1
21015338	21015940	1	1	2	1
21016092	21017919	1	3	1	1
21016092	21017987	1	2	1	1
21018060	21022674	1	2	0	1
21018060	21022940	1	2	3	1
21022751	21022940	1	1	2	1
21023035	21023116	1	0	1	1
21023198	21023273	1	0	2	1
21023416	21023507	1	1	1	1
21023416	21023520	1	1	1	1
21023618	21025803	1	3	1	1
21025898	21026009	1	3	1	1
21026076	21026250	1	1	2	1
21026329	21026418	1	2	1	1
21029230	21029334	2	1	1	2
